id,text,ASSALTO,ROUBO,FURTO,ASSEDIO,SPUBLICA,HOMICIDIO,OUTRO,CRIME,KEYWORD,LOCAL
5972,sibellefurtado1 gabrielmesqiit xxqueirox talitaxmm claudioangelim gabrielrbc tresde93 lucasehcarvalh edilbertof ribeirodeny lorenalimaxd viadodetaubat gabriel96gg waltersds18 werpa sergioacri gabslopsit ofurt aaaaaaa to ach nao pod comparec,0,0,0,0,0,0,0,0,1,0
5973,favskyscrap quer tant pesso par olh so pro umbig nao acredit ceg livr hist feit mec ris ta dificil trist ver pesso pref vot part ja ha 16 ano pod roub tud,0,0,0,0,0,0,0,0,1,0
5974,yyxyen boxiazn nao luan roub,0,0,0,0,0,0,0,0,1,0
5975,moabdal chor mont ja ataqu ansiedad nao consig dorm ta fod,0,0,0,0,0,0,0,0,1,0
5976,nao culp esquerd caus roubalh ide esquerd sao maravilh,0,0,0,0,0,0,0,0,1,0
5977,cabeyostr quer ir pra frankfurt ileg,0,0,0,0,0,0,0,0,1,0
5978,dor coraca dar rt niss ja ter presenci aument dess ataqu,0,0,0,0,0,0,0,0,1,0
5979,mirellagodoy ai amig roub celul bols fech to mal obrig lt33,0,1,0,0,0,0,0,1,1,0
5980,superhom govern direit invest baix dol baix prec gasolin ja nao vej pod melhor pt so roubalh,0,0,0,0,0,0,0,0,1,0
5981,rodolf vez roub com fiq bol,0,0,0,0,0,0,0,0,1,0
5982,nao roub ning,0,0,0,0,0,0,0,0,1,0
5983,eigabyrob furt obrig apoi sempr,0,0,0,0,0,0,0,0,1,0
5984,oliveiraleoop clarinha04 renanzenk fagundesgian apoi car vai contr minor so prov qua ras pens nao ping empat prox nao ping empat pesso mit discurs raiv nao nao ataqu,0,0,0,0,0,0,0,0,1,0
5985,lostmyfakeid mesm pod faz fal empr nom car diz ta faz assedi moral forc funcionari vot candidat etc nao precis denunc anon,0,0,0,0,0,0,0,0,1,0
5986,cas haddad eleit vou faz difer algum vou pens posi vou torc roub menos y sent divert,0,0,0,0,0,0,0,0,1,0
5987,nsebleed nao tao car roub gasole p,0,0,0,0,0,0,0,0,1,0
5988,catwidsw roub nao,0,0,0,0,0,0,0,0,1,0
5989,roub tod equip nercki car fez gost matema ajud mund gent pass vestibul,0,1,0,0,0,0,0,1,1,0
5990,nathpedrett roub bal chor tant tantoat fiq doent pq car pai nao ia dar outr,0,1,0,0,0,0,0,1,1,0
5991,viiickyol ris roub mai just desfil versac 23h noit,0,1,0,0,0,0,0,1,1,0
5992,jonassampai ach voc dev dar pres pq roub ipod voc ric,0,1,0,0,0,0,0,1,1,0
5993,ia escrev sobr result ama dai mama lig agor receb mens aluriel mat roub carr,0,1,0,0,0,0,0,1,1,0
5994,pmesp mesm roub me pass biciclet men camiset branc outr mai camis listr verd branc,0,1,0,0,0,0,0,1,1,0
5995,roub sal hoj aind bem esquec dinh cas pens roub,0,1,0,0,0,0,0,1,1,0
5996,ketsel assalt roub psp deu,0,1,0,0,0,0,0,1,1,0
5997,metad escol sab roubaramm celul aind vem pergunt pov la cant nabuc td sab,0,1,0,0,0,0,0,1,1,1
5998,camilacastald so porqu cheg cas legum roub jur tav merc hahaahh,0,1,0,0,0,0,0,1,1,0
5999,shopping nov lind quas roub la,0,1,0,0,0,0,0,1,1,0
6000,brenaldinho10 roub fdp,0,1,0,0,0,0,0,1,1,0
6001,nossam roub,0,1,0,0,0,0,0,1,1,0
6002,roub lu,0,1,0,0,0,0,0,1,1,0
6003,ont quas roub vir pert carr polic,0,1,0,0,0,0,0,1,1,0
6004,mae cab lig fal ta chei verm post roub la,0,1,0,0,0,0,0,1,1,0
6005,leeeorodrig to xati roub,0,1,0,0,0,0,0,1,1,0
6006,nov carr reserv roub estep uno rua hung,0,1,0,0,0,0,0,1,1,0
6007,roub carr cerc 2hr atr fox vermelh plac dzy 6923 regia paulistaibirapu soub alg 190 avis,0,1,0,0,0,0,0,1,1,1
6008,camilanun roub 20 pass dei dentr dess drog,0,1,0,0,0,0,0,1,1,0
6009,pq to reclam sobr pq hoj roub 400 cont car,0,1,0,0,0,0,0,1,1,0
6010,quas roub hoj obrig deu,0,1,0,0,0,0,0,1,1,0
6011,roub lev cois relax chap deu dobr,0,1,0,0,0,0,0,1,1,0
6012,jahd quart aind entreg trabalh roub sab dia feliz seman quer st mort,0,1,0,0,0,0,0,1,1,0
6013,jur aind to revolt pq roub trev,0,1,0,0,0,0,0,1,1,0
6014,intensefly nao roub tav carr assalt car rua,1,0,0,0,0,0,0,1,1,0
6015,cred quas roub,0,1,0,0,0,0,0,1,1,0
6016,roub bebe chokitopoodl branc regia camp limpos vir avis pfv recompens,0,1,0,0,0,0,0,1,1,1
6017,biacaleff vou la amanh bia 1815 vamos adiv aond roub hahah,0,1,0,0,0,0,0,1,1,0
6018,shippotul roub,0,1,0,0,0,0,0,1,1,0
6019,man roub melhor amg hoj manh lig chor fiq tao preocup quas fug escol la,0,1,0,0,0,0,0,1,1,0
6020,caralh mal cheg cas fal roub loj int mae pqp tad dev ta mo mal,0,1,0,0,0,0,0,1,1,0
6021,roub hoj raiv,0,1,0,0,0,0,0,1,1,0
6022,harrystrupa nao roub,0,1,0,0,0,0,0,1,1,0
6023,quas roub,0,1,0,0,0,0,0,1,1,0
6024,qual roub hoj,0,1,0,0,0,0,0,1,1,0
6025,roub bols mae fod agor gent divid carreg nao rimel ta bacan vid,0,1,0,0,0,0,0,1,1,0
6026,roub lt3,0,1,0,0,0,0,0,1,1,0
6027,rafa77 ning furt roub carr pi merd tod mochil tav port mal ja 500 cont sodex,0,1,0,0,0,0,0,1,1,0
6028,quas esquec fal quas roub hoj,0,1,0,0,0,0,0,1,1,0
6029,parec mal roub tod roup,0,1,0,0,0,0,0,1,1,0
6030,biiap roub sab ris,0,1,0,0,0,0,0,1,1,0
6031,lariiil amig mand numer cas algum outr celul nao acredit aind roub,0,1,0,0,0,0,0,1,1,0
6032,man roub livr loj agor diz entr chill be pra roub livr,0,1,0,0,0,0,0,1,1,0
6033,roub tamb lt3,0,1,0,0,0,0,0,1,1,0
6034,laari15zik mont roub ris agor so cachorr pqe nao roub shuhahu,0,1,0,0,0,0,0,1,1,0
6035,ooow tef pass celul perd qdo roub,0,1,0,0,0,0,0,1,1,0
6036,sbat verdad lt3 mae lig agr pouc diss noinh roub cab telnet nov ai fffffufu,0,1,0,0,0,0,0,1,1,0
6037,jaquesug sim sim roub compr iphon pouc arrepend,0,1,0,0,0,0,0,1,1,0
6038,dia perc outr ganh dobrodoc am vid recl boc chei 300 real roub hoj ganh dobr,0,1,0,0,0,0,0,1,1,0
6039,vangart menos natal nao igual assalt lev iphon,1,0,0,0,0,0,0,1,1,0
6040,ricardoraths braungustav dia volt teatr assalt lev tud menos perfum,1,0,0,0,0,0,0,1,1,0
6041,porrarobsten nao assalt ness quart lev tud,1,0,0,0,0,0,0,1,1,0
6042,assalt hoj man,1,0,0,0,0,0,0,1,1,0
6043,caralh assalt alin s mand msg fac pra min fic atent,1,0,0,0,0,0,0,1,1,0
6044,assalt man,1,0,0,0,0,0,0,1,1,0
6045,joelfagund so assalt cobr med fez treem poouc,1,0,0,0,0,0,0,1,1,0
6046,assalt hoj,1,0,0,0,0,0,0,1,1,0
6047,equip dr palumb prend 08 band envolv roub carr zon nort sao paul zon nort sao paul,0,1,0,0,0,0,0,1,1,1
6048,acontec hoj assalt carrofort supermerc rap tav troc tir deix suspeit mort roub 20 hom arm fuzil ocorr supermerc,0,1,0,0,0,0,0,1,1,1
6049,rest roub de rua august hating your gut even mor bec 203 sao paul,0,1,0,0,0,0,0,1,1,1
6050,ai roub descar,0,1,0,0,0,0,0,1,1,0
6051,roub car,1,0,0,0,0,0,0,1,1,0
6052,1bbll danihul assalt gnt jeit animal possi tip car espanc dan enquant outr ameac arm oss,1,0,0,0,0,0,0,1,1,0
6053,ulyssesbravo nao vist naom dig agiu assalt sent revolt poi mesm cois,1,0,0,0,0,0,0,1,1,0
6054,souchatabj assalt,1,0,0,0,0,0,0,1,1,0
6055,esper car assalt ont menos lei livr nov sacol lev,1,0,0,0,0,0,0,1,1,0
6056,gaaroch assalt pert morumb ont man,1,0,0,0,0,0,0,1,1,1
6057,noit concession sorocab tom roubo vig fic ref liber cerc vint minut apos roub campin lev 11 veicul nov plac send 9 toyot hilux,0,1,0,0,0,0,0,1,1,1
6058,bom dia amig client advog polic feder deic outr font jus precis prov roub metal precios term prov ja exist enta nao quer sao paul brasil,0,1,0,0,0,0,0,1,1,1
6059,apo roub mao arm ladro fog mat acab atac marimb brasil,0,1,0,0,0,0,0,1,1,0
6060,orenatosouz roub,0,1,0,0,0,0,0,1,1,0
6061,tom pesso roub ocul fiqu ceg nao empr pag sao funcionari fdp,0,1,0,0,0,0,0,1,1,0
6062,roub sao lourenc crist roub car larg,0,1,0,0,0,0,0,1,1,0
6063,gustavozupak nao mid fal amanh roub,0,1,0,0,0,0,0,1,1,0
6064,roub carr,0,1,0,0,0,0,0,1,1,0
6065,faz bo roub vai tom cu,0,1,0,0,0,0,0,1,1,0
6066,roub doc hoj pra pfvrj quas pres uu,0,1,0,0,0,0,0,1,1,0
6067,vai pass marc abril vai cheg daqu pouc outon so pens jaquet cour roub bal,0,1,0,0,0,0,0,1,1,0
6068,mae nao culp roub agor cheg to fic depr ja so quer iphon volt,0,1,0,0,0,0,0,1,1,0
6069,pressa caiu tud fiq mal grac deu nao fiz nad comig tamb nao roub,0,0,0,0,1,0,0,1,1,0
6070,wylmit roub ant ont lu,0,1,0,0,0,0,0,1,1,0
6071,irm fal roub escol madrug roub fio situaca,0,1,0,0,0,0,0,1,1,0
6072,grac deu corr nao roub man pes conscienc,0,1,0,0,0,0,0,1,1,0
6073,glr bairr aqu ta faz barric olh local mae escolh p mor vei quas bot fog roub bu odi,0,1,0,0,0,0,0,1,1,0
6074,guiimarques16 roub ai to 5c agor,0,1,0,0,0,0,0,1,1,0
6075,car roub roup deix um 30 cuec kkkkkkkkkkkkkkkkklkk band fdp lt3,0,1,0,0,0,0,0,1,1,0
6076,gent vou morr pai fal nunc vou show nenhum pq bt roub iphon nao qu deix aaaah algu salv,0,1,0,0,0,0,0,1,1,0
6077,ach vou compr outr ipod porqu roub ne ai fic ruim,0,1,0,0,0,0,0,1,1,0
6078,complexabel bel sai banc roub algum metr frent to lev boa porqu pod ter sid pi fod ne,0,1,0,0,0,0,0,1,1,0
6079,nao roub boc ta inch nao lev nad,0,0,0,0,1,0,0,1,1,0
6080,vez dar pres ask pra mandycharm eke roub so fiz com credit uu,0,1,0,0,0,0,0,1,1,0
6081,roub notebook advog aqu banc dentr gavet tranc sint segur agor,0,1,0,0,0,0,0,1,1,0
6082,gefacincan naaa roub faz temp sacooo hah,0,1,0,0,0,0,0,1,1,0
6083,ont roub 300 real hoj simpl ligaca mae ganh dobr deu bom comig viu to bem melhor hoj,0,1,0,0,0,0,0,1,1,0
6084,so assalt bat ja fiq est choqu med sair rua imagin,1,0,0,0,0,0,0,1,1,0
6085,visit tre bibliotec tav parc fech outr emb porqu quas assalt dua vez terc ta fech,1,0,0,0,0,0,0,1,1,0
6086,to traum assalt ont esquin cas nao lev nad porqu sai corr,1,0,0,0,0,0,0,1,1,0
6087,ont tav arrum sala car assalt la slc entr choqu grac deu nao acontec nad,1,0,0,0,0,0,0,1,1,0
6088,dp quas assalt to noi cois,1,0,0,0,0,0,0,1,1,0
6089,nao acredit assalt,1,0,0,0,0,0,0,1,1,0
6090,assalt hoj tud individu lev cachorr quent,1,0,0,0,0,0,0,1,1,0
6091,massang assalt agor pouc,1,0,0,0,0,0,0,1,1,0
6092,vide roub mot rua sao bernard tatuap gazetadotatuap tatuapebairr vivatatuap revistadotatuap radi tatuap fm,0,1,0,0,0,0,0,1,1,1
6093,patrulh roc aven kennedy visualiz motociclet exk 7521 produt roub recent ocup doi individu visual equip comec acompanh divers rua,0,1,0,0,0,0,0,1,1,1
6094,pres hom envolv said banc polic deic departament estad investigaco crim prend israel nogu filh faz part quadrilh envolv roub contr client,0,1,0,0,0,0,0,1,1,0
6095,axexe favor ajud divulg crim acontec sao roquesp mat cae piedad institut royal,0,0,0,0,0,0,1,1,1,1
6096,biancagomez00 roub bols so nao roub nda mim pq nda revist man,0,1,0,0,0,0,0,1,1,0
6097,bibibiagasp roub mus so pod,0,1,0,0,0,0,0,1,1,0
6098,roub 1 hor,0,1,0,0,0,0,0,1,1,0
6099,nathpedrett iphon tud ganh final 2013 ai roub julh ano pass ganh outr segu nao viv,0,1,0,0,0,0,0,1,1,0
6100,ai roub ne favor fiz ai mae deu iphon sub vid,0,1,0,0,0,0,0,1,1,0
6101,ont peg chocolat cacau show mo amig ladra roub af xati,0,1,0,0,0,0,0,1,1,0
6102,ow vai fud roub so pod,0,1,0,0,0,0,0,1,1,0
6103,doming vou ter ir la jov faz carte federaca denov roub,0,1,0,0,0,0,0,1,1,0
6104,nunc esquec dia comec arrast quadr aind vari roub tenil,0,1,0,0,0,0,0,1,1,0
6105,ah man roub carta man fod,0,1,0,0,0,0,0,1,1,0
6106,nao consig conform roub cart,0,1,0,0,0,0,0,1,1,0
6107,hoj lembr dia roub iphon sab pq roub evej,0,1,0,0,0,0,0,1,1,0
6108,pai ta perturb porqu roub carr fic descont mim mosca,0,1,0,0,0,0,0,1,1,0
6109,nanochr deu ris roub fi deu mal ris zuer,0,1,0,0,0,0,0,1,1,0
6110,carac roub hardcor trein hoj,0,1,0,0,0,0,0,1,1,0
6111,miaalien iphon 5 roub,0,1,0,0,0,0,0,1,1,0
6112,1doniall md ai roub passei escol mae deu ai touch quebr der outr outr merd,0,1,0,0,0,0,0,1,1,0
6113,man roub,0,1,0,0,0,0,0,1,1,0
6114,souchatabj to relax so roub 7 mil real,0,1,0,0,0,0,0,1,1,0
6115,hoj dia engrac menos part roub,0,1,0,0,0,0,0,1,1,0
6116,seilagab kahpaixa gent tom refr ris quas roub hush,0,1,0,0,0,0,0,1,1,0
6117,car roub pod ter deix piercing ne desnecessari lev coit,0,1,0,0,0,0,0,1,1,0
6118,leticiamarqu to gran roub,0,1,0,0,0,0,0,1,1,0
6119,peitosilov ja assalt tatuap cas quer sab hahahah pass bem vez zl heh,1,0,0,0,0,0,0,1,1,0
6120,nao entend roub rod carr ferraz,0,1,0,0,0,0,0,1,1,0
6121,leleig hoj dia ein assalt esquin cas,1,0,0,0,0,0,0,1,1,0
6122,fdp so assalt pq 4 pq tav tud arm porr,1,0,0,0,0,0,0,1,1,0
6123,assalt bem diz,1,0,0,0,0,0,0,1,1,0
6124,ach assalt lsndl,1,0,0,0,0,0,0,1,1,0
6125,sya amig crackud assalt apenaxxfof odi,1,0,0,0,0,0,0,1,1,0
6126,richardfietz lembr assalt agr ganh celul nov perd tod contat fiq 1 car aqu ped nao td mund nao diss nd,1,0,0,0,0,0,0,1,1,0
6127,tip legal car assalt mor rua tra futt,1,0,0,0,0,0,0,1,1,0
6128,assalt tip ris,1,0,0,0,0,0,0,1,1,0
6129,nickdemmy assalt lev gran man,1,0,0,0,0,0,0,1,1,0
6130,cab agen 4degbpmm bale dat hoj equip atend ocorrenc roub banc regia lap fez cirurg sucess nao corr,0,1,0,0,0,0,0,1,1,1
6131,final ano aument numer roub residenc muit famil viaj voc sab long pod vigi cas escritori gast pouc send assim nao deix cas desproteg,0,0,0,0,1,0,0,1,1,0
6132,gcm sp ladra pres flagr gcm apo pratic roub rua avanhand esquin aven nov julh bel vist 2150 hor dess doming 17112019 ladra subtra aparelh,0,1,0,0,0,0,0,1,1,1
6133,vari roub sao paul brasil,0,1,0,0,0,0,0,1,1,1
6134,qm roub bar dud,0,1,0,0,0,0,0,1,1,0
6135,roub aqu sacola slcccc,0,1,0,0,0,0,0,1,1,0
6136,roub hoj londrinacom palavr lingu amig sant miltonnev,0,1,0,0,0,0,0,1,1,1
6137,nouishot fal morumb roub tal consegu sair la assalt vi ning send assalt,0,0,0,0,1,0,0,1,1,1
6138,men pesso ja det record g1 men suspeit roub det arm format canet,0,1,0,0,0,0,0,1,1,0
6139,roub manoo,0,1,0,0,0,0,0,1,1,0
6140,weedmenn roub parc,0,1,0,0,0,0,0,1,1,0
6141,roub porr,0,1,0,0,0,0,0,1,1,0
6142,aind traum roub,0,1,0,0,0,0,0,1,1,0
6143,roub,0,1,0,0,0,0,0,1,1,0
6144,hoj roub lanch algu interval,0,0,1,0,0,0,0,1,1,0
6145,debat custodiod roub pacaembu quer tent rir pouc distra duvid panic debat,0,1,0,0,0,0,0,1,1,1
6146,acab escap roub centr cidad ta segur ne manipulaca dad estatis ssp pig,0,1,0,0,0,0,0,1,1,0
6147,profapatric lik001 soub roub,0,1,0,0,0,0,0,1,1,0
6148,mirandas bom dia roub tod vap vergonh,0,1,0,0,0,0,0,1,1,0
6149,roub,0,1,0,0,0,0,0,1,1,0
6150,f,0,1,0,0,0,0,0,1,1,0
6151,minadocapita to mort roub,0,1,0,0,0,0,0,1,1,0
6152,piercetheann roub tud tioza vend alm pra mim,0,1,0,0,0,0,0,1,1,0
6153,minnieway roub suaudhahhau putsputsput,0,1,0,0,0,0,0,1,1,0
6154,magdasep roub,0,1,0,0,0,0,0,1,1,0
6155,roub,0,1,0,0,0,0,0,1,1,0
6156,roub car roub,0,1,0,0,0,0,0,1,1,0
6157,ta car roub,0,1,0,0,0,0,0,1,1,0
6158,nao consig par pens niss roub man pq so acontec comig cois ai desan,0,1,0,0,0,0,0,1,1,0
6159,acab ver report p acab dia qualqu pai mae vend filh 19 ano send pres porqu roub celul,0,1,0,0,0,0,0,1,1,0
6160,eit rua ta agit 3 carr polic 3 man tom enquadr possi roub caminha butec lot,0,1,0,0,0,0,0,1,1,0
6161,roub caralh poup cu frang,0,1,0,0,0,0,0,1,1,0
6162,descobr man roub camil,0,1,0,0,0,0,0,1,1,0
6163,americana 1sem mei report roub nad informaca vou ter entr aca judic gru nao inform nad tel,0,1,0,0,0,0,0,1,1,0
6164,mlk roub iphon amand mor la prac,0,1,0,0,0,0,0,1,1,0
6165,grup esto caix eletron iracemapolil troc tir pm apo roub suspeit escond,0,1,0,0,0,0,0,1,1,1
6166,ceduardoeduard bebrend sasaguerr barbosanatt larianirib gezoll roub messssssm reclam roub,0,1,0,0,0,0,0,1,1,0
6167,dess roub vou pro show,0,1,0,0,0,0,0,1,1,0
6168,roub la sair tod corr,0,1,0,0,0,0,0,1,1,0
6169,viiish log roub carr deix aqu rua oo,0,1,0,0,0,0,0,1,1,0
6170,beelalv roub parc,0,1,0,0,0,0,0,1,1,0
6171,deic det 10 suspeit roub carg guarulh,0,1,0,0,0,0,0,1,1,1
6172,ta tend roub rua,0,1,0,0,0,0,0,1,1,0
6173,euvinaband aven maciel mont roub artur alvim,0,1,0,0,0,0,0,1,1,1
6174,olh roub ai gent,0,1,0,0,0,0,0,1,1,0
6175,pi cheg polic continu lev hav furt dentr caminha crim roub gent,0,0,1,0,0,0,0,1,1,0
6176,man pai roub agor slc,0,1,0,0,0,0,0,1,1,0
6177,to bol carnav af roub pod af,0,1,0,0,0,0,0,1,1,0
6178,zedosertaofm filh sofr tent roub seguranc publicaiss pq seguranc povovc nao sab fal,0,1,0,0,0,0,0,1,1,0
6179,confirm indic bairr mai indic roub carr registr aqu vi sander roub pouc,0,1,0,0,0,0,0,1,1,0
6180,algu roub so pod oo,0,1,0,0,0,0,0,1,1,0
6181,vergonh mult roub sp cet sao progam mult,0,1,0,0,0,0,0,1,1,0
6182,roub tr metilamin,0,1,0,0,0,0,0,1,1,0
6183,aind choqu roub carr prim nam band fdp,0,1,0,0,0,0,0,1,1,0
6184,tirotei centr itaqu men envolv roub parqu line rio verd pic,0,0,0,0,0,0,1,1,1,1
6185,sao paulopm bale rapaz film dur roub mot condecor sp,0,0,0,0,0,0,0,0,1,1
6186,compens dan moral caus roub ocorr interi agenc loter,0,1,0,0,0,0,0,1,1,0
6187,pmesp dia 2512 tent roub mao arm veicul pistol peixot gomid paul el cidada salv el merced buff,0,1,0,0,0,0,0,1,1,0
6188,pqpferr aff roub celul cu,0,1,0,0,0,0,0,1,1,0
6189,roub vei,0,1,0,0,0,0,0,1,1,0
6190,assalt morr infart dur roub grand sp 1 heheh,1,0,0,0,0,0,0,1,1,1
6191,manifest pres fich polic roub drogasaind ach produt saque cas sao solt sao solt,0,0,0,0,1,0,0,1,1,0
6192,rt deliaboard manicur tortur mort supost roub biscoit ta repuls brasil repuls,0,0,0,0,0,0,1,1,1,0
6193,atenca roub mot favor reconhec meli denunci ginasi ibirapu sp,0,1,0,0,0,0,0,1,1,1
6194,roub assumido,0,1,0,0,0,0,0,1,1,0
6195,kalop demal mai roub twitt,0,1,0,0,0,0,0,1,1,0
6196,nao aguent roub cade prevent seni w 2 oth,0,1,0,0,0,0,0,1,1,0
6197,stelladiniz tek i post sobr roub,0,1,0,0,0,0,0,1,1,0
6198,taisferrom oi tal nenhum doi subtraca possi pratic grav ameac portant roub so nao aplic major,0,1,0,0,0,0,0,1,1,0
6199,man odi roub crl,0,1,0,0,0,0,0,1,1,0
6200,fre willy terranoticiasbr dp folg reag bale doi assalt dur roub zon lest sao paul,1,0,0,0,0,0,0,1,1,1
6201,presenci tirotei hoj manh car roub velost tav dand fug bat carr tent fug nao consegu,0,1,0,0,0,0,0,1,1,0
6202,roub jog napol behram carr furt jog desabafaest sac chei apo relogi agor carr,0,0,1,0,0,0,0,1,1,0
6203,roub carr empr hoj chei xequ dinh dentr vir mod roub dess uno,0,1,0,0,0,0,0,1,1,0
6204,marciocamp bom fal dp intervil tent roub,0,1,0,0,0,0,0,1,1,0
6205,coloc alarm carr bagu roub quebr,0,1,0,0,0,0,0,1,1,0
6206,roub estiling fod ris,0,1,0,0,0,0,0,1,1,0
6207,stfneg hc 98789 aleg necess apreensa arm roub nao ha necess pra comprov potencial lesiv arm,0,0,1,0,0,0,0,1,1,0
6208,acab sofr tent roub so fodooo,0,1,0,0,0,0,0,1,1,0
6209,p0k3mar logic lkkkkk nunc vi roub assim k,0,1,0,0,0,0,0,1,1,0
6210,roub sim,0,1,0,0,0,0,0,1,1,0
6211,fcrobertomaiapr robertomaiare renatogil ctz roub imposdi result quer prov roub detetiv rm lembr,0,1,0,0,0,0,0,1,1,0
6212,italofalcon nouss oo roub,0,1,0,0,0,0,0,1,1,0
6213,apo roub ocorr onibu empr real express faz itinerari,0,1,0,0,0,0,0,1,1,0
6214,caralh roub velh,0,1,0,0,0,0,0,1,1,0
6215,quer desculp ter lot tl voc palavro sext nerv cont roub cas,0,1,0,0,0,0,0,1,1,0
6216,guisonf fal roub,0,1,0,0,0,0,0,1,1,0
6217,confirmaca roub estadi pacaembu,0,1,0,0,0,0,0,1,1,1
6218,aind inconform roub estepem tud bem fd nao trabalh,0,1,0,0,0,0,0,1,1,0
6219,adolesc suspeit roub carr morumb sao det,0,1,0,0,0,0,0,1,1,1
6220,smlimitepsonh mae fal vai lig record pra xing roub uu ris tamb voukk,0,1,0,0,0,0,0,1,1,0
6221,roub isqu caralh,0,0,1,0,0,0,0,1,1,0
6222,morr polic suspeit bale tirotei apo roub sp,0,1,0,0,0,0,0,1,1,1
6223,sold pres suspeit roub diz corp bomb,0,1,0,0,0,0,0,1,1,0
6224,suspeit roub carr pres apo ating 5 veicul dur fug,0,1,0,0,0,0,0,1,1,0
6225,blogdonoblat beb morr famil acus roub orga jornalcult,0,0,0,0,0,0,0,0,1,0
6226,estrang bale jardim tent roub notebook diz dp,0,1,0,0,0,0,0,1,1,0
6227,ja desd roub ate bat carr ate prov feit 20 min ter inform horari err,0,0,0,0,0,0,0,0,1,0
6228,estada sp jabaqu bairr roub carr,0,1,0,0,0,0,0,1,1,1
6229,bisurdooooo bisurdooo roub tod lad cant gug mott,0,1,0,0,0,0,0,1,1,0
6230,aind roub fit bols fdp,0,1,0,0,0,0,0,1,1,0
6231,pass roub,0,1,0,0,0,0,0,1,1,0
6232,estada ladra morr ataqu cardiac dur roub sp,0,1,0,0,0,0,0,1,1,1
6233,fiq sab cachorr imped roub carr hahahahah,0,1,0,0,0,0,0,1,1,0
6234,diret infern rt estada ladra morr ataqu cardiac dur roub sp,0,1,0,0,0,0,0,1,1,1
6235,bom dia ont noit sofr tent roub port predi,0,1,0,0,0,0,0,1,1,0
6236,trist brav roub tamb legal,0,1,0,0,0,0,0,1,1,0
6237,assunt bu roub amar pam,0,1,0,0,0,0,0,1,1,0
6238,tre fic fer tirotei apo tent roub sp,0,1,0,0,0,0,0,1,1,1
6239,pqp roub,0,1,0,0,0,0,0,1,1,0
6240,hom usa faca evit roub sao roqu sp,0,1,0,0,0,0,0,1,1,1
6241,tav boa ouv con polic prend roub po car,0,1,0,0,0,0,0,1,1,0
6242,mulheremortacomtironacabecaaoreagirarouboemsaopaul,0,1,0,0,0,0,0,1,1,0
6243,roub colegi magist,0,1,0,0,0,0,0,1,1,0
6244,dp suspeit envolv roub cas pres sp,0,1,0,0,0,0,0,1,1,0
6245,marimaggic jdkwidowkw uma pesso ai absurd roub peluc nao ach,0,1,0,0,0,0,0,1,1,0
6246,grup invad cas espanc don acab pres apo roub sp,0,1,0,0,0,0,0,1,1,1
6247,adolesc sao det apo roub zon nort sp,0,1,0,0,0,0,0,1,1,1
6248,tri pres suspeit roub residenc zon sul sp,0,1,0,0,0,0,0,1,1,1
6249,doi sao pres suspeit roub caminho carg sp,0,1,0,0,0,0,0,1,1,1
6250,polic ouv vig banc sp dur roub milionari,0,1,0,0,0,0,0,1,1,0
6251,roub banc paul sp comec sab termin doming,0,1,0,0,0,0,0,1,1,1
6252,expres det roub transport zon nort sp,0,1,0,0,0,0,0,1,1,1
6253,vide registr tent roub motor centr sp,0,1,0,0,0,0,0,1,1,1
6254,suspeit roub mort polic paisan sp,0,1,0,0,0,0,0,1,1,1
6255,mulh pul carr marg pinh fug roub diz dp,0,1,0,0,0,0,0,1,1,1
6256,advog mort investig roub cont propr diz polic sp,0,1,0,0,0,0,0,1,1,1
6257,cad radiojovempan polic curt rapaz 17 ano publ fot roub facebook pres,1,0,0,0,0,0,0,1,1,0
6258,client diz nao avis banc sobr roub cofr,0,1,0,0,0,0,0,1,1,0
6259,bom estada ladra invad cas tom banh lanch dorm pres ant lev roub,0,1,0,0,0,0,0,1,1,0
6260,suspeit vir plac mot ant roub nao identific,0,1,0,0,0,0,0,1,1,0
6261,ont anoit acr hom re caminhonet atropel hom dorm esc igrej polic proc tent homicidi grac deu hom bem sao paul brasil,0,0,0,0,0,1,0,1,1,1
6262,hom bale tent roub rua 25 marc,0,1,0,0,0,0,0,1,1,1
6263,ladra qur roub ladra rt sccplell polic proc suspeit roub caix eletron cut,0,1,0,0,0,0,0,1,1,0
6264,dp perseg carr prend men apo roub farmac sp,0,1,0,0,0,0,0,1,1,1
6265,cois qnd carr roub max fiz bo mequetref,0,1,0,0,0,0,0,1,1,0
6266,quadrilh roub carr pres zon nort sao paul,0,1,0,0,0,0,0,1,1,1
6267,pi experienc sao paul prim roub delegac 38 distrit,0,1,0,0,0,0,0,1,1,1
6268,acab presenci roub bikesp fod mesmon magrel objet locomoca domes p ir p trabalh perdoa,0,1,0,0,0,0,0,1,1,0
6269,rt dragstaronlin roub mot,0,1,0,0,0,0,0,1,1,0
6270,car beb dirig alt veloc mat cicloativ marin harkot vai jur popul,0,0,0,0,0,1,0,1,1,0
6271,rol tent homicidi aqu quadr so consegu panc fort,0,0,0,0,0,1,0,1,1,0
6272,emhjr cas homofob clar vao abaf cas diz apen homicidi vou ver aqu grup whatsapp,0,0,0,0,0,1,0,1,1,0
6273,bruparc sim man ai solt voz licenc licenc per ai motoc licenc ai bat bols madam tud plau plau homicidi,0,0,0,0,0,1,0,1,1,0
6274,stigmabas brasil homossex sofr tent homicidi cruz alm,0,0,0,0,0,1,0,1,1,0
