id,text,ASSALTO,ROUBO,FURTO,ASSEDIO,SPUBLICA,HOMICIDIO,OUTRO,CRIME,KEYWORD,LOCAL
6968,presenciar furto aqui vou embora pra nao entrar depressao at zaraclothes in sao paulo sp,0,0,1,0,0,0,0,1,1,1
6969,truta colega classe quarta serie exjogador pia volta preso furto caixa eletronico,0,0,1,0,0,0,0,1,1,0
6970,lucasmanetta hahahahahhaha nao assaltada furto mao leve vi so reparei celular nao tava bolsa,0,0,1,0,0,0,0,1,1,0
6971,to falando pra faz 1 hr wifi ta caindo dai fala aqui casa nao ta caindo sendo furto wifi casa uu,0,0,1,0,0,0,0,1,1,0
6972,babaca tentou roubar hornet diga gt pmesp roubo furto motocicletas vem sendo pratica combatida intensa,0,1,0,0,0,0,0,1,1,0
6973,policia recupera objetos furto apreende meio quilo drogas lucas rio verde,0,0,1,0,0,0,0,1,1,1
6974,nao gostei nadinha desse furto inesperado,0,0,1,0,0,0,0,1,1,0
6975,augustodazevedo sigaoflavio profgjunqueira madeiradez phprof estelionato furto,0,0,1,0,0,0,0,1,1,0
6976,furto inusitado prejudicou domingo alguns moradores quadra nove rua castro,0,0,1,0,0,0,0,1,1,1
6977,policia investiga morte homem suspeito furto fios sp,0,0,1,0,0,0,0,1,1,1
6978,veja video cameras registram furto padaria gente to besta olha tias fazendo rapa,0,0,1,0,0,0,0,1,1,0
6979,homem preso durante tentativa furto pesqueiro sao roque sp,0,0,1,0,0,0,0,1,1,1
6980,cinco sao presos apos tentativa furto carro alugado turistas,0,0,1,0,0,0,0,1,1,0
6981,ameneghini apos furto bike sexta estacionamento oferecido octavio cafe ninguem la quer saber ressarcir,0,0,1,0,0,0,0,1,1,0
6982,affs acabei presenciar tentativa furto aqui luz caras revistados apreendidos devolveram carteira pro dono,0,0,1,0,0,0,0,1,1,0
6983,kombi dando role alarme ligado sinto cheiro furto sujeito inexperiente,0,0,1,0,0,0,0,1,1,0
6984,tres italianos investigados ha seis meses suspeitas,0,0,0,0,0,0,0,0,1,0
6985,homem condenado crimes furto qualificado falsidade ideologica cometidos,0,0,1,0,0,0,0,1,1,0
6986,folhacom dois pms sao presos furto caixas eletronicos interior sp viva policia militar,0,0,1,0,0,0,0,1,1,1
6987,foxconn registra furto sete ipads fabrica jundiai sp,0,0,1,0,0,0,0,1,1,1
6988,policia prende condenado furto masp documentos falsos,0,0,1,0,0,0,0,1,1,0
6989,dp prende suspeitos furto caixa eletronico regiao central sp,0,0,1,0,0,0,0,1,1,1
6990,6 horas funcao furto carro finalmente dormirei logo aerosmith,0,0,1,0,0,0,0,1,1,0
6991,registrando bo furto problemas tudo bem 91o distrito policial,0,0,1,0,0,0,0,1,1,0
6992,meninos escola falando justin facebook sendo quase todos passagem policia furto maconha,0,0,1,0,0,0,0,1,1,0
6993,jadetopdjian furto entao,0,0,1,0,0,0,0,1,1,0
6994,criminoso foge telhado apos furto centro santos,0,0,1,0,0,0,0,1,1,1
6995,olha furto energia maariiimoraes fdp,0,0,1,0,0,0,0,1,1,0
6996,75 ocorrencias furto rock in rio,0,0,1,0,0,0,0,1,1,0
6997,roubo caro ophicina costura in sao paulo sp,0,1,0,0,0,0,0,1,1,1
6998,mairaritaa pena furto qualificado regime aberto gabarito correto,0,0,1,0,0,0,0,1,1,0
6999,vejasp tambem furto veiculoontem cadahoje podera,0,0,1,0,0,0,0,1,1,0
7000,thahfd fudeeeeeo descobriram furto,0,0,1,0,0,0,0,1,1,0
7001,brnews policia militar concordia atendeu ocorrencia furto veiculo,0,0,1,0,0,0,0,1,1,0
7002,partiu furto,0,0,1,0,0,0,0,1,1,0
7003,dois flagrados furtando loja materiais eletricos avenida barao homem,0,0,1,0,0,0,0,1,1,1
7004,ladroes sao presos fuga apos furto apartamento sp,0,0,1,0,0,0,0,1,1,1
7005,homem reage tentativa furto imobiliza suspeito sp,0,0,1,0,0,0,0,1,1,0
7006,markinhocs furto simples nao vestigio nao cobre senao pessoa perde fala roubado,0,0,1,0,0,0,0,1,1,0
7007,fazer bo delegacia conta furto religio vallet delicia not,0,0,1,0,0,0,0,1,1,0
7008,fazendo bo furto relogio gps running 23o distrito policial perdizes,0,0,1,0,0,0,0,1,1,0
7009,instalando alarme apos tentativa furto nao diferente sp sat,0,0,1,0,0,0,0,1,1,0
7010,tres homens sao presos sp suspeita furto veiculos,0,0,1,0,0,0,0,1,1,1
7011,levaram tudo gente diz celso russomano sobre furto,0,0,1,0,0,0,0,1,1,0
7012,cheeeguei roubaram selinho hoje rua nao colocase mao ia beijo,0,0,0,1,0,0,0,1,1,0
7013,velopes espero pq roubaram escola mor,0,1,0,0,0,0,0,1,1,0
7014,danissauro sim to celular ate ganhar outro risada roubaram,0,1,0,0,0,0,0,1,1,0
7015,so lembrar ontem madrugada assaltaram unicos 10 reais vontade morrer,1,0,0,0,0,0,0,1,1,0
7016,eaerivera assaltaram perto casa pediram celular consegui escondelo blusa so perdi dinheiro correntinha,1,0,0,0,0,0,0,1,1,0
7017,laysepacheco assaltaram aqui porta vo amoreco levaram carro tudo,1,0,0,0,0,0,0,1,1,0
7018,roubaram celular ontemmlk,0,1,0,0,0,0,0,1,1,0
7019,violettabra jorgeblancoamr to roubaram celular mari,0,1,0,0,0,0,0,1,1,0
7020,dopeddd roubaram celular ontem to panico ainda ai fico nervosa acontece,0,1,0,0,0,0,0,1,1,0
7021,dahora roubaram celular nao sei senha nenhuma rede social,0,1,0,0,0,0,0,1,1,0
7022,roubaram irmao hoje tadinho deu sorte ja ganhou outro celular,0,1,0,0,0,0,0,1,1,0
7023,pietraz ja roubaram celular fazer bo sabe fizeram nadinha fizeram descaso mim fazem gente rs,0,1,0,0,0,0,0,1,1,0
7024,caotica situacao sp quase roubaram celular dentro carro parado farol gracas deus tudo certo tks lord,0,1,0,0,0,0,0,1,1,1
7025,jardinagem finalizada acredita roubaram rosas studio livre escola musica,0,1,0,0,0,0,0,1,1,0
7026,4 noias roubaram hoje celular oculos quebraram fone ouvido conseguir outros perspectiva,0,1,0,0,0,0,0,1,1,0
7027,serio nao sei pq envieo porra audio vdd tava bebada paulista quase roubaram celular ro foda ajudou,0,1,0,0,0,0,0,1,1,1
7028,lembro momento roubaram celular sinto tao agoniada horrivel,0,1,0,0,0,0,0,1,1,0
7029,divulgayudi porque roubaram ooutro celular ai perdi todos contato,0,1,0,0,0,0,0,1,1,0
7030,onekidrauhlvevo pq roubaram celular tipo tudo la,0,1,0,0,0,0,0,1,1,0
7031,bizzleafeminado roubaram celular socorro emabiggestfansjustinbieber,0,1,0,0,0,0,0,1,1,0
7032,quanto nervosa desesperada conseguir falar namorado pois roubaram junto bolo celular computador,0,1,0,0,0,0,0,1,1,0
7033,puta pariu mayrahc roubaram celular,0,1,0,0,0,0,0,1,1,0
7034,roubaram celular mes passado tentaram roubar hoje tentaram usheuaheuaheu,0,1,0,0,0,0,0,1,1,0
7035,tudopelagabip so avisar roubaram celular pqpppp,0,1,0,0,0,0,0,1,1,0
7036,velopes nao eh 1 vez mor roubaram varias coisas ja celular ipod aparelho movel casaco cinto dinheiro agr ipad,0,1,0,0,0,0,0,1,1,0
7037,assaltado roubaram celular,0,1,0,0,0,0,0,1,1,0
7038,quase roubaram celular agora podre,1,0,0,0,0,0,0,1,1,0
7039,roubaram celular amigo obrunoromano rock in rio filho puta roubou fdp bandido,0,1,0,0,0,0,0,1,1,1
7040,quase roubaram celular hoje,0,1,0,0,0,0,0,1,1,0
7041,roubaram fone hoje metro porra fone certeza mlk achou celular junto nao vi porraaaaaaa,0,1,0,0,0,0,0,1,1,0
7042,roubaram celular pai paulista virada ano,0,1,0,0,0,0,0,1,1,1
7043,assaltadoroubaram celularisso ai,0,1,0,0,0,0,0,1,1,0
7044,brasils2hayley ontem show sao paulo abriram mochila durante apresentacao paramore roubaram celular,0,1,0,0,0,0,0,1,1,1
7045,biancagomez00 roubaram bolsa so nao roubaram nada mim pq nada revistaram man,0,1,0,0,0,0,0,1,1,0
7046,nao preciso experimentar nada brasil hoje roubaram celular avenida paulista eba alo brasil,0,1,0,0,0,0,0,1,1,1
7047,fico puta saber roubaram maquina podem vendo todas fotos odio caralho haha,0,1,0,0,0,0,0,1,1,0
7048,bom dia roubaram celular ontem entao nao chamem wpp,0,1,0,0,0,0,0,1,1,0
7049,lucascoeh digo aceito via dm porque roubaram celular risada,0,1,0,0,0,0,0,1,1,0
7050,gabsinhac to roubaram celular gabs,0,1,0,0,0,0,0,1,1,0
7051,quase roubaram celular parar dentro favela levei praticamente duas horas pra chegar casa,0,1,0,0,0,0,0,1,1,0
7052,poxa ja roubaram celular deixa paz,0,1,0,0,0,0,0,1,1,0
7053,so pq roubaram celular irmao mae falou bolao p garoto culpa,0,1,0,0,0,0,0,1,1,0
7054,jjisfor roubaram celular sexta,0,1,0,0,0,0,0,1,1,0
7055,carolmariiinho roubaram celular ficaram postando paradas ai,0,1,0,0,0,0,0,1,1,0
7056,achei celular roubaram,0,1,0,0,0,0,0,1,1,0
7057,roubaram hjdeixaram carro assimmas gracas deus nao levaram nada so 1 gps cdefeito setimodia,0,1,0,0,0,0,0,1,1,0
7058,1deg vez vida quase assaltaram iam levar celular presente mamae,1,0,0,0,0,0,0,1,1,0
7059,ultima foto tirada celular roubaram deontem,0,1,0,0,0,0,0,1,1,0
7060,roubaram celular odio,0,1,0,0,0,0,0,1,1,0
7061,tio tenente roubaram celular primo hoje ladrao descobriu devolveu celular caixa correio hahahahhahah,0,1,0,0,0,0,0,1,1,0
7062,annelm to numeros wats roubaram celular perdi todos contatos ainda,0,1,0,0,0,0,0,1,1,0
7063,so pra avisar ontem nao twittando risada uns nego osasco roubaram celular,0,1,0,0,0,0,0,1,1,0
7064,roubaram celular gostosinho,0,1,0,0,0,0,0,1,1,0
7065,roubaram porra celular,0,1,0,0,0,0,0,1,1,0
7066,gente roubaram irmao levaram celular,0,1,0,0,0,0,0,1,1,0
7067,quase roubaram celular novo hihihihihi,0,1,0,0,0,0,0,1,1,0
7068,to triste ate agr pq roubaram celular,0,1,0,0,0,0,0,1,1,0
7069,iaesafa roubaram celular consegui volta amanha explico rafa,0,1,0,0,0,0,0,1,1,0
7070,roubaram celular to puta deltem bbm,0,1,0,0,0,0,0,1,1,0
7071,mano celular nao ta valendo nada roubaram blusa escola deixaram celular risada pqp ta foda,0,1,0,0,0,0,0,1,1,0
7072,cacauv2 roubaram celular ammg,0,1,0,0,0,0,0,1,1,0
7073,toonjunior roubaram celular,0,1,0,0,0,0,0,1,1,0
7074,ontem 21 dezembro 2014 vitima primeira vez crime odio agressoes teor,0,0,0,0,0,0,1,1,1,0
7075,roubo carro termina tiroteio pms assaltantes rio sdv via exame,0,1,0,0,0,0,0,1,1,1
7076,g1 policia prende jovem combinou roubo carro whatsapp g1 desde qnd wpp,0,1,0,0,0,0,0,1,1,0
7077,legal acabo escapar roubo celular moleque passou mim bicicleta maior gas quase levou braco,0,1,0,0,0,0,0,1,1,0
7078,ai roubo tiroteio policias fecha rua ainda aula ngm merece votedemilovato,0,1,0,0,0,0,0,1,1,0
7079,g1 agi impulso diz mulher reagiu roubo g1 tipo coisa vejo fazendo,0,1,0,0,0,0,0,1,1,0
7080,jornaloglobo homem amarrado apos tentativa roubo boa tecnica amarrar,0,1,0,0,0,0,0,1,1,0
7081,professor universitario preso tentativa roubo fala sobre vicio,0,1,0,0,0,0,0,1,1,0
7082,cunhada vitima roubo carro aqui sao paulo,0,1,0,0,0,0,0,1,1,1
7083,manual conduta folhacotidiano vitima agredida durante tentativa roubo casa zona leste,0,1,0,0,0,0,0,1,1,1
7084,rastreador celular leva prisao suspeito roubo boate sp,0,1,0,0,0,0,0,1,1,1
7085,roubo julian marcuir arouche portas vidro quebradas policia loja praticamente limpa,0,1,0,0,0,0,0,1,1,0
7086,egaylity egaylity homossexual vitima tentativa homicidio vitima identificada alessandro,0,0,0,0,0,1,0,1,1,0
7087,egaylity egaylity homossexual assassinado tiro cabeca bairro guarabira homicidio,1,0,0,0,0,0,0,1,1,1
7088,egaylity egaylity homossexual esfaqueado tentativa homicidio induberaba policia militar,0,0,0,0,0,1,0,1,1,0
7089,tentativa assalto sucesso carro blindado baixadamilgrau pega nois ladrao,1,0,0,0,0,0,0,1,1,0
7090,paolabossolan tambem hahaha tentativa assalto vitima chefe investigacao policia civil reagiu entrou luta,1,0,0,0,0,0,0,1,1,0
7091,mulher atropelou jovem sp sera indiciada homicidio doloso,0,0,0,0,0,1,0,1,1,1
7092,jean pierre melo souza 22 anos preso manha tercafeira 08 logo apos participar assalto agencia correios cidade conde regiao metropolitana joao pessoa confronto policia,1,0,0,0,0,0,0,1,1,1
7093,pt stigmabase mecanico baleado reagir assalto luau lgbt grande recife,1,0,0,0,0,0,0,1,1,1
7094,g1 morador reage assalto mansao mata criminoso sp g1 noticia,1,0,0,0,0,0,0,1,1,1
7095,loucura assalto onibus time nbb tiro teto coronhada americano via uolesporte uol,1,0,0,0,0,0,0,1,1,0
7096,tentativa assalto 10 min dps saio prova sacanagem namoral,1,0,0,0,0,0,0,1,1,0
7097,gotino rua aconteceu assalto ontem vila prudente cesar cantu fica travessa roratorio altura 3300 posto brasil,1,0,0,0,0,0,0,1,1,1
7098,vcnosptv traillerna rua cromatismo sao paulo jd kagoharatrocaram luzes poste ficou seme tendo assalto sos,1,0,0,0,0,0,0,1,1,1
7099,tudo assalto armasroubaram celular leticia marina quase mataram amigas,0,1,0,0,0,0,0,1,1,0
7100,osvaldomitaum cara assalta moca aqui rua assalto umas 3 pessoas,1,0,0,0,0,0,0,1,1,0
7101,egaylity homossexual assassinado tiro cabeca bairro guarabira homicidio,0,0,0,1,0,0,0,1,1,1
7102,egaylity egaylity adolescente mata pauladas homossexual chegou rir confessar homicidio,0,0,0,0,0,1,0,1,1,0
7103,portal sp dp reage tentativa homicidio mata dois zona leste sp r7,0,0,0,0,0,1,0,1,1,1
7104,policial militar feminina reage tentativa assalto ainda corre atras bandidos sao paulo brasil,1,0,0,0,0,0,0,1,1,1
7105,bonus noite quase assaltada rua casa reagir assalto policia passar ver parar,1,0,0,0,0,0,0,1,1,0
7106,assalto agora tarde loja roupa aqui camaragibe frente itau sao paulo brasil,1,0,0,0,0,0,0,1,1,1
7107,assalto saida estacionamento shopping plaza sul plazasul shoppingplazasul assalto,1,0,0,0,0,0,0,1,1,1
7108,passageira uber morta durante assalto rio sdv via exame,1,0,0,0,0,0,0,1,1,0
7109,egaylity egaylity assalto violento trajeto balada gay agora plena luz dia,1,0,0,0,0,0,0,1,1,0
7110,ontem amiga contando roubaram celular avenida tancredo neves semaforo violencia assalto inseguranca sampa,0,1,0,0,0,0,0,1,1,1
7111,pmesp acabei testemunha assalto aqui rua casal moto levou celular mulher 3 criancas,1,0,0,0,0,0,0,1,1,0
7112,nao to acreditando sofri tentativa assalto celular caiu chao trincou vidro,1,0,0,0,0,0,0,1,1,0
7113,mae falando tava renner pessoal roubando la trauma assalto mds votefifthharmony kca,0,1,0,0,0,0,0,1,1,0
7114,deus livrou pais assalto mao armada caras colocaram revolver cabeca mae thanksgod,0,1,0,0,0,0,0,1,1,0
7115,dois caras moto tentaram assalto janela duas vezes nao iriamos reagir condicoes escapar,1,0,0,0,0,0,0,1,1,0
7116,assalto bradesco rapaaaaaaaaz,1,0,0,0,0,0,0,1,1,0
7117,assalto pleno metro triste 11h20 manha super movimentado trombadinha cara pau pegar celular mao vitima,1,0,0,0,0,0,0,1,1,0
7118,to cansado toda vez vou sair luiza vitima assalto,1,0,0,0,0,0,0,1,1,0
7119,g1 bandidos pedem desculpa desejam sorte passageiros apos assalto g1,1,0,0,0,0,0,0,1,1,0
7120,caraio uns 3 assalto aqui rua semana,1,0,0,0,0,0,0,1,1,0
7121,dps assalto proximo facul ta cheio seguranca quero so ver,1,0,0,0,0,0,0,1,1,0
7122,acabei ver assalto cara dentro carro outro tava pe realmente sp lugar bem seguro pra morar,1,0,0,0,0,0,0,1,1,1
7123,vitima assalto mao armada obrigado sao paulo,1,0,0,0,0,0,0,1,1,1
7124,assalto rolando refem tiro gente morta aqui ai lado banco santander to bege,1,0,0,0,0,0,0,1,1,0
7125,to sono dpois tentativa assalto sofri twitter,1,0,0,0,0,0,0,1,1,0
7126,praca republica local onde sofri primeira tentativa assalto onde pensei,1,0,0,0,0,0,0,1,1,0
7127,juro tentativa assalto thata ita sofremos ontem deixou assustada to tensa tudo agr,1,0,0,0,0,0,0,1,1,0
7128,shopping tatuape assalto la ate agora coracao ta mil,1,0,0,0,0,0,0,1,1,1
7129,terranoticiasbr dp folga ve assalto mata ladrao zona leste sp terrapolicialparabens pmesp,1,0,0,0,0,0,0,1,1,1
7130,qtos serao necessariosjornaloglobo morre dentista queimado durante assalto consultorio interior sp,1,0,0,0,0,0,0,1,1,1
7131,jornaloglobo vitima atropela ladrao apos assalto bairro nobre sao paulo chupa assaltante,1,0,0,0,0,0,0,1,1,1
7132,eband policiais sao vitimas tentativas assalto sp tira matou ladrao,1,0,0,0,0,0,0,1,1,1
7133,homem morto tentativa assalto dp itaquaquecetuba grande sp uol,1,0,0,0,0,0,0,1,1,1
7134,homem morreu baleado noite desta segundafeira 22 candelaria bairro zona sul,0,0,0,0,0,1,0,1,1,1
7135,apitoamigo rtthiagogavioes assalto pacaembu,1,0,0,0,0,0,0,1,1,1
7136,estadao idosa 92 anos reage assalto afugenta ladrao tamancadas rir,1,0,0,0,0,0,0,1,1,0
7137,gizmodobr samsung campinas sp assaltada ladroes levam r 50 mi smartphones tablets eaigeraldo,1,0,0,0,0,0,0,1,1,1
7138,sbtjornalismo tentativa assalto vila sao francisco zona leste sao paulo parece morreu helicoptero muita policia,1,0,0,0,0,0,0,1,1,1
7139,cafe manha seguidp assalto paneria,1,0,0,0,0,0,0,1,1,0
7140,posso afirmar toda certeza ontem entrei pra estatisticafui vitima assalto onde reagi,1,0,0,0,0,0,0,1,1,0
7141,so falta usarem helicoptero bandidos fecham rua onibus tentativa assalto banco sp,1,0,0,0,0,0,0,1,1,1
7142,dia 280114 perdi amigo provavelmente vitima assalto rodoanel volta 2340 proximo aopq sao rafaeltomem cuidado passa,1,0,0,0,0,0,0,1,1,1
7143,namorado assalto pqp,1,0,0,0,0,0,0,1,1,0
7144,mataram moleque boliviano cinco anos tiro cabeca durante assalto sao paulo mundo filha puta,1,0,0,0,0,0,0,1,1,1
7145,acabei passar ai dei sorte rttiagoleifert acabei ver assalto avenida nove julho apenas,1,0,0,0,0,0,0,1,1,1
7146,boechatbandnews monicawaldvogel mae amigo vitima assalto sequestro relampago estao ha 3h tentando fazer bo dp campo belo,1,0,0,0,0,0,0,1,1,1
7147,infelizmente brasil pais merda tomei tijolada ontem tentativa assalto,1,0,0,0,0,0,0,1,1,1
7148,estadao sp filha vicegovernador vitima assalto,1,0,0,0,0,0,0,1,1,1
7149,menos 2 portalr7 sp dupla morre tentativa assalto morumbi r7,1,0,0,0,0,0,0,1,1,1
7150,nao preciso falar ne rtportalr7 sp vitima tentativa assalto esfaqueada vila maria r7,1,0,0,0,0,0,0,1,1,1
7151,aeeeeeeeeee rt estadao vitima reage assalto mata criminoso sao paulo,1,0,0,0,0,0,0,1,1,1
7152,tiagoleifert acabei ver assalto avenida nove julho apenas lamentavel,1,0,0,0,0,0,0,1,1,1
7153,heroi ultimosegundo sp homem ve assalto cruzamento mata dois bandidos zona sul,1,0,0,0,0,0,0,1,1,1
7154,marthagiorgi leisecasp assalto avenida sto amaro pedestres quebrando vidros,1,0,0,0,0,0,0,1,1,0
7155,jhoje vcnosptv geraldoalckmin lualckmin urgente crianca baleada boca assalto guarulhos atendimento hospital mandaqui,1,0,0,0,0,0,0,1,1,0
7156,criminosos agrediram deputado estadual mulher durante assalto,1,0,0,0,0,0,0,1,1,0
7157,foda assalto albergue carioca puta vergonha brasil caraio,1,0,0,0,0,0,0,1,1,0
7158,assalto porta cafe levaram laptop garota cuidado genthy cafeteria biscoito fino,1,0,0,0,0,0,0,1,1,0
7159,acabei sofrer tentativa assalto arma madeira foda dp proibiu fotos,1,0,0,0,0,0,0,1,1,0
7160,ancalado vcdesenhos to rua quase sofri assalto agora risada,1,0,0,0,0,0,0,1,1,0
7161,caminhoneiros sao vitimas tentativa assalto dutra sp,1,0,0,0,0,0,0,1,1,1
7162,ator vitima assalto diz ter sido aconselhado mudar morumbi,1,0,0,0,0,0,0,1,1,1
7163,presidente rosas ouro baleada durante assalto sp,1,0,0,0,0,0,0,1,1,1
7164,vitima baleada tentativa assalto zona norte sp,1,0,0,0,0,0,0,1,1,1
7165,jovem reage morre tentativa assalto zona sul sp,1,0,0,0,0,0,0,1,1,1
7166,acabou passar arrastao shopping guarulhos namorado estavamos cinema hora invasao fantastico,0,1,0,0,0,0,0,1,1,1
7167,primeiro furto levaram celular santana sao paulo metro,0,0,1,0,0,0,0,1,1,1
7168,infelizmente continuo celular devido furto regiao avenida paulista,0,0,1,0,0,0,0,1,1,1
7169,pia preso segunda vez tentativa furto caixa eletronico globoesporte,0,0,1,0,0,0,0,1,1,0
7170,hospede registra boletim contra hotel suposto furto araraquara sp,0,0,1,0,0,0,0,1,1,1
7171,rt ultimainstancia morador rua condenado prisao domiciliar furto,0,0,1,0,0,0,0,1,1,0
7172,gaza publicam documentacao extensa destruicao apos ataque forca aerea bairro sheikh radwan gaza israel palestine telaviv palestinewar,0,0,0,0,0,0,0,0,1,1
7173,aeeeee morador rua bolsa rua imposto espero possa montado acanalamentos calcadas frente mansoes assim agente pode levar criancas praca nao ter medo assaltado ver uso comercializacao drogas tudo social,0,0,0,0,1,0,0,1,1,0
7174,homens fazem pensar culpa sair roupa curta rua voltando academia assediada nunca pensei ia chorar,0,0,0,1,0,0,0,1,1,0
7175,voz povo patrocinio mg furto veiculo praca honorico alves nunes fbmeiipmcl8e,0,0,1,0,0,0,0,1,1,0
7176,sao paulo praca sofre abandono onda furtos roubos so contratar alguns snipers profissionais deixar trabalharem acaba tudo 1 2 meses,0,1,1,0,0,0,0,1,1,1
7177,feira santana bairro nova esperanca enfrenta assaltos risco acidentes denuncia vereador dlvritswk6zd,1,0,0,0,0,0,0,1,1,1
7178,furto moto furtada praca matriz guacui googl22higd fbme4f5zikrtx,0,0,1,0,0,0,0,1,1,1
7179,apos tentativa furto estatua praca sinimbu prefeitura coleta imagens seguranca depoimentos moradores alagoas maceio noticias,0,0,1,0,0,0,0,1,1,1
7180,estabelecer regras rigidas raca proibir comercio dessa raca especifica saiu rua guia focinheira cadeia animal algum historico ataque recolhimento corpo bombeiros nada disso reduzir incidentes banimento raca,0,0,0,0,0,0,0,0,1,0
7181,fds vou pra praia vou deixar celular casa rua ta tao vazia to medo assaltada,0,0,0,0,1,0,0,1,1,0
7182,detidos incidentes bairro jamaica julgados paz,0,0,0,0,0,0,1,1,1,1
7183,uso celular rua problema algum nunca assaltada,0,0,0,0,0,0,0,0,1,0
7184,manausam acao fiscalizacao amazonas energia realizou operacao junto delegacia especializados combate furtos decfs onde flagrou desvios energia gatos restaurante comida japonesa localizado avenida max co,0,0,1,0,0,0,0,1,1,1
7185,arma cobres roubados ferro velho interditado sabe sinal rua parou funcionar luminaria poste apagada maioria sao vitimas furtos cabos extrair cobres param ferros velhos interditado hoje prefeiturario,0,0,1,0,0,0,0,1,1,0
7186,vez assediada avenida almost crying,0,0,0,1,0,0,0,1,1,0
7187,gente moradores rua maiores incidentes uso dessas drogas pesadas malema identidade dira pagar multa r500,0,0,0,0,0,0,0,0,1,0
7188,faxinal ladroes furtaram veiculo gol rua 31 marco dlvritrwyq5s,0,0,1,0,0,0,0,1,1,1
7189,morreu sequela covid nao vacinou pq falaram fazia mal preso pq caiu mentiras voces cometer crime rua cadaver todinho voces morreu doenca diziam nao existia cadeia vagabundo seguir,0,0,0,0,1,0,0,1,1,0
7190,assaltaram so toba rua nao devolveram franguinha,0,0,0,0,0,0,0,0,1,0
7191,uol noticias estavamos fechados gaza agora fechados brasil diz hasan motivo sao ataques familia continuam recebendo tal ponto nao podem sair rua serve consolo luladrao xandao tambem nao podem sair rua,0,0,0,0,0,0,0,0,1,1
7192,so madrugada ja assediada 5 caras diferentes meio rua,0,0,0,1,0,0,0,1,1,0
7193,homens armados praticam assaltos causam panico avenida camacari bahianoar salvador bahia camacari,1,0,0,0,0,0,0,1,1,1
7194,policiais 6bpm estao postos rua julio furtado marechal jofre grajau servireproteger,0,0,0,0,0,0,0,0,1,0
7195,quadrilha assalta lojas becker lajeado bandidos armados assaltaram lojas becker situada avenida senador fbme7fgkijuc7,1,0,0,0,0,0,0,1,1,1
7196,vez tava andando rua achei chao umas roupa dentre camiseta acdc dai peguei p mim achado nao roubado qm perdeu relaxado,0,0,0,0,0,0,0,0,1,0
7197,acabei receber 2 assedios simplesmente andando rua outra fdp falou queria celular tava short reagi tilt ficou reacao mandando tudo tomar cu indo pra casa caralho to 0 paciencia ainda mete dessas povo aq parece nunca viu mulher,0,0,0,1,0,0,0,1,1,0
7198,praca alfandega retrato cidade furtos vagabundagem trafico drogas sujeira prostituicao pessoal jogando dama tbm,0,0,1,0,1,0,0,1,1,0
7199,roubaram ate arvores praca,0,1,0,0,0,0,0,1,1,0
7200,verdade bh jogada suja cheia buraco calcadas ruas pracas abandonadas caos cada dia pessoas situacao rua furtos cada esquina inseguranca total necessidade reforma nessa prefeitura urgente,0,0,0,0,1,0,0,1,1,1
7201,irma assaltada avenida paulista todos policiais estao escoltamos bots jdoriajr nilagra fala desse bosta piadas presidente quer deixar todos trabalhar ja calcinha apertada nao ai diz,1,0,0,0,0,0,0,1,1,1
7202,tipo aplaudido calorosamente franceses dizer brasil 30 milhoes criancas rua milhoes mortos ataques israelenses tudo maior cinismo mal disfarcado deboche,0,0,0,0,0,0,0,0,1,1
7203,fofoca internet fake news criacao conversa desaprumada sao piores tipos maleficios populares atualmente duas mulheres aqui conversando plena 7h50min tres escolas aqui bairro vao ter ataques alunos hoje fico impressionado inocencia muitos,0,0,0,0,0,0,0,0,1,0
7204,to falando roubada bola ja roubo avenida pumita,0,0,0,0,0,0,0,0,1,0
7205,despejar pessoas baixa renda bairro apenas ricos bilionarios nao aprovou ampliacao terreno porque casa ficaria totalmente exposta sequestro roubos invasao privacidade filhos vivem sendo assediados internet,0,0,0,0,1,0,0,1,1,0
7206,furto valor insignificante pergunta pra microempreendedor trailer lanches mercadinho bairro padaria periferia pequena loja roupas perder r 100 faturamento,0,0,0,0,1,0,0,1,1,0
7207,so idiota inutil acha normal acordaram pra roubos nojo pena morte miseraveis executados praca publica marginais nao podem ficarem impunes juizes ministros politicos presidente todos codinome etc,0,0,0,0,0,0,0,0,1,0
7208,p voltar nao sei vou avenida grande qntidade assedios dentro onde bem vazio talvez assaltada etc,0,0,0,0,1,0,0,1,1,0
7209,imagens cameras seguranca registraram medico 42 anos nome nao divulgado agredido arrastado atropelado morador rua durante roubo caminhonete l200 cidade rondonopolis 212 km cuiaba criminoso fugiu ainda nao localizado,0,1,0,0,0,0,1,1,1,1
7210,nada vai acontecer convido srkayoamado visitar comerciantes moradores praca bandeira avenida quintino bocaiuva certeza todos ali experiencia negativa furtos roubos vivida menos 6 meses nada acontece,0,1,1,0,0,0,0,1,1,1
7211,sera alguem vai rua pra apoiar partido politico nao respeitou basilica nacional aparecida sera ja cansou tao rapido paz brasil ta querendo ver ataque imprensa rodovias trancado ataque tres poderes ataca ate judiciario,0,0,0,0,0,0,0,0,1,1
7212,crianca 4 anos assaltada quinta 9 voltada escola avenida leao via transversal rua conde porto alegre localizada bairro iapi salvador bahia celular crianca crime criminosos escola mae,1,0,0,0,0,0,0,1,1,1
7213,noticias falsas ainda serao crime passei avenida paulista meia duzia bobao pneu,0,0,0,0,0,0,1,1,1,1
